'Fraction Of Low Energy Windows Overall Standard Deviation','LPC Overall Standard Deviation2','Compactness Overall Average','Fraction Of Low Energy Windows Overall Average','Zero Crossings Overall Average','LPC Overall Average1','LPC Overall Average2','LPC Overall Average6','Method of Moments Overall Average1','Method of Moments Overall Average2','Area Method of Moments of MFCCs Overall Average0','Area Method of Moments of MFCCs Overall Average1','Area Method of Moments of MFCCs Overall Average6',Arousal_Mean
-0.599907,-0.305954,0.171979,0.438088,0.259478,-0.836694,-0.132379,-2.165934,0.854563,1.108026,0.294967,1.114864,1.408212,0.394783
1.953464,-0.731536,-0.470924,-0.156103,1.307979,-1.413452,0.421946,-0.656611,1.709006,1.589177,0.074107,1.114864,1.408212,0.322633
-0.284463,-0.9782,-0.279181,1.69671,0.369846,0.099108,-2.500362,1.315363,0.126498,-0.313383,0.591121,1.116299,1.408212,0.221037
1.447079,-0.526562,-1.034874,1.442328,2.886689,0.189594,0.08764,0.094617,1.906897,0.330432,-1.858422,1.117734,1.408212,0.04805
0.185303,-0.384122,-0.109996,-0.045997,0.645768,-0.54761,-1.040236,0.556865,0.789832,0.747733,0.234732,1.117734,1.429351,0.313833
1.429293,0.031038,0.228374,0.698165,0.744658,-0.859413,-0.084042,0.271923,1.009916,1.141471,0.069087,1.119169,1.429351,0.2631
-0.429891,1.359896,-0.459645,1.622673,2.025374,-1.117944,-0.710763,-1.587367,2.020946,1.47516,-0.036324,1.119169,1.429351,0.328383
-0.278185,-0.401493,-0.606272,-0.114339,0.960539,-0.102624,-1.358597,-0.531003,0.846549,0.484734,0.571043,1.120604,1.429351,0.422883
0.483484,0.500047,-0.06488,-1.448896,-0.670708,-0.150413,0.459672,1.138864,-0.215649,0.166247,0.169478,1.122039,1.429351,0.42645
0.873212,-0.208678,0.803603,0.738031,-0.175374,0.123395,-1.208028,-0.558871,-0.290243,-0.35975,-0.126676,1.122039,1.429351,0.212167
0.693257,-0.747169,-0.245344,-1.993729,0.710664,-0.155505,-0.880222,-1.554652,0.72017,0.435327,0.961564,1.123474,1.429351,0.51335
0.872689,0.402771,1.525459,-0.123831,0.180454,1.234684,0.827981,-0.297314,-0.284695,-0.549018,-1.030195,1.124909,1.429351,0.0629
0.730399,0.93084,1.40139,0.060311,1.702215,0.338053,-0.255723,-0.37789,1.066633,0.149525,-0.834433,1.124909,1.45049,0.125
-0.136942,0.15437,-0.121275,-0.199766,1.40113,-0.679225,0.546013,-0.943572,1.228151,1.074581,0.174498,1.126344,1.45049,0.269083
-0.08149,-0.594307,-0.922084,-1.006575,-0.581971,-1.202554,0.347773,0.063114,0.22082,0.891394,0.766805,1.126344,1.45049,0.4921
-0.750567,-0.708954,1.198368,0.483649,0.104962,1.398029,-1.186915,-0.487585,-0.415389,-1.128224,-1.346427,1.127779,1.45049,0.012933
-0.09823,0.216904,-0.369413,-1.131867,-0.971793,0.95461,0.044303,0.676415,-1.076873,-1.121383,0.656375,1.129214,1.45049,0.2532
-1.425397,1.905336,-0.865689,-1.422319,-0.637156,0.529601,1.248518,-0.15139,-0.798224,-0.704081,-0.628631,1.129214,1.45049,0.3907
0.856995,-0.483135,0.171979,-0.222546,1.644382,-0.468875,-0.441851,0.10532,1.167119,0.647398,0.320065,1.130649,1.45049,0.300267
3.705407,-1.009467,0.115584,0.103974,0.015784,-1.195895,0.900932,0.504157,0.651741,1.20456,-0.131695,1.132084,1.45049,0.08875
0.412862,-1.759881,-0.752899,0.107771,0.844872,-1.239532,-0.356843,-0.335663,1.625781,1.510886,0.873722,1.132084,1.45049,0.49165
-0.655358,-1.822415,-0.696504,2.087775,2.555584,-0.684318,0.684136,0.309686,2.046222,1.285892,0.555984,1.13352,1.471629,0.588733
0.277373,0.494835,0.307327,-1.057831,-0.456151,0.908779,-0.125157,-0.318397,-0.618828,-0.670636,0.114263,1.134955,1.471629,0.2527
-0.631817,-2.218467,-0.606272,0.43619,0.376469,-0.178224,-2.248674,-0.611578,0.383571,-0.040503,0.943995,1.134955,1.471629,0.2769
-1.019452,-0.893083,-0.538598,-0.852806,1.430267,-1.967334,0.596517,0.229313,1.676333,1.986716,0.626258,1.13639,1.471629,0.395483
-1.408134,0.310706,-0.549877,-0.587034,-1.196945,-0.439497,0.964271,-1.373913,-0.858022,-0.333906,-0.52824,1.13639,1.471629,0.234667
0.30876,0.102258,-0.696504,0.736133,-0.872903,0.627138,0.604351,-0.886826,-0.801923,-0.5589,0.084146,1.137825,1.471629,0.157083
-0.388041,-0.095768,-0.910805,-1.540018,-0.742227,-0.585606,0.070416,-0.649139,-0.16818,0.337273,0.48571,1.13926,1.471629,0.4518
-1.223471,0.374978,-1.023595,0.248251,-1.539528,-0.358021,1.458869,0.683483,-1.335179,-0.554339,0.325084,1.13926,1.471629,-0.08995
1.472189,0.991637,0.194537,-1.086306,-0.169193,-0.135528,-0.784102,-0.586335,-0.046116,-0.131717,-0.212008,1.140695,1.492769,0.21235
-0.195532,0.159581,2.427779,0.200791,-0.069862,-0.079904,0.245153,1.808912,-0.088037,0.056031,-0.312399,1.14213,1.492769,-0.016467
-0.15682,-0.31985,-0.391971,0.3071,0.569393,-0.132394,-0.802993,0.099867,0.614135,0.515899,0.415436,1.14213,1.492769,0.353483
-0.585782,-0.976463,-0.245344,0.734234,0.1703,-0.598141,0.118198,-0.201432,0.540158,0.850348,0.631277,1.143565,1.492769,0.4105
0.365781,0.489624,0.205816,0.29571,-0.634507,-1.035292,0.739135,-0.026549,0.132047,0.92788,0.586101,1.143565,1.492769,0.359417
0.56823,2.231905,-0.200228,-0.590831,0.493018,0.56133,1.203069,0.801216,0.419944,0.32283,-0.688866,1.145,1.492769,0.001517
-0.79137,-0.73501,-0.74162,0.493141,0.211799,-0.848837,-1.525833,-0.25638,0.625232,0.587349,0.839589,1.146435,1.492769,0.43155
-0.068935,-0.342432,0.27349,-0.438961,-0.93206,0.698429,-0.56075,-2.204909,-0.991799,-0.954158,0.194576,1.146435,1.492769,0.277367
-0.046441,-0.041919,-0.256623,0.280523,-0.487496,-0.609109,-0.292393,1.252962,0.127115,0.537942,0.470651,1.14787,1.513908,0.448283
-0.609323,-0.36154,-0.74162,-0.083965,-0.166103,-1.109718,0.304547,-2.314766,0.556186,1.061659,0.320065,1.149305,1.513908,0.3734
0.326547,-0.20173,-0.572435,-0.175087,-0.275147,-0.727798,1.130119,-1.2063,0.325622,0.819944,-0.026284,1.149305,1.513908,0.3641
-0.601999,0.626853,-0.234065,0.22547,-0.186852,0.253835,0.845816,0.117436,-0.014676,0.094037,-1.215919,1.15074,1.513908,-0.1373
-0.81648,-0.766277,-0.234065,1.330324,0.179571,-0.585214,-0.696873,-0.196585,0.625848,0.790299,0.686994,1.15074,1.513908,0.293733
0.37729,0.004982,0.126863,0.00336,-0.26411,-0.259701,0.213539,0.931873,0.193695,0.436847,0.415436,1.152175,1.513908,0.360867
-1.293047,0.517417,-0.155112,-0.526286,-0.687925,1.506142,-0.634645,0.133188,-1.228528,-1.444202,-0.026284,1.15361,1.513908,-0.077433
1.578383,-0.380648,-0.256623,1.355003,-1.034041,0.595409,1.594437,-0.212417,-0.999197,-0.547498,-0.663768,1.15361,1.513908,-0.021433
0.682271,0.064042,-0.640109,-1.380554,1.188781,0.411304,0.444782,-0.798375,0.813875,0.269623,-0.447927,1.155045,1.535047,0.259333
-1.249104,0.397559,-1.271733,1.670133,-0.169193,-0.802615,0.745035,0.359364,0.3996,0.854149,-0.337497,1.15648,1.535047,0.28425
-0.603569,-0.781911,-0.470924,-0.330754,0.16721,0.269895,-0.282392,-1.660268,0.16472,0.1138,0.450573,1.15648,1.535047,0.263867
-1.140817,-0.036708,-0.685225,-0.735107,1.580368,0.880184,-1.590283,-1.209733,0.667769,-0.327826,0.355202,1.157915,1.535047,0.465983
-1.516421,-2.320433,-0.719062,0.384933,0.608684,-2.395712,0.270378,-0.731936,1.774353,2.316604,1.173891,1.157915,1.535047,0.655117
-0.756321,-1.110217,0.431396,0.007157,0.870919,-0.264401,-0.923559,-1.45045,0.857029,0.554665,0.079126,1.15935,1.535047,0.346167
0.349041,-0.66379,-0.414529,0.460868,0.942438,-0.221313,-0.012369,-0.479507,0.926691,0.676283,-0.151773,1.160785,1.535047,0.3835
0.390368,-1.370777,-0.267902,-1.534323,2.908763,0.161782,-1.508054,-1.037678,1.947585,0.266582,-0.498123,1.160785,1.535047,0.318733
-0.167806,0.289861,1.119415,-0.932538,-0.867605,0.982421,0.522622,0.501532,-0.993648,-0.975441,-0.011226,1.16222,1.556186,0.115233
-1.085366,2.346551,-0.865689,0.468462,-0.528112,-0.074029,-0.696873,0.454076,-0.668763,-0.49125,0.189556,1.163655,1.556186,0.265417
2.043964,-0.832286,-0.673946,1.430938,-0.600513,-0.69411,0.991051,0.484771,-0.069543,0.59039,0.480691,1.163655,1.556186,0.278433
-0.836359,0.797085,-0.267902,0.041328,0.127919,-0.40816,0.113197,-0.107407,0.361378,0.626115,0.109244,1.16509,1.556186,0.462417
0.606941,-1.850209,-1.113827,0.21408,1.085476,-1.732385,0.358052,-0.028972,1.377339,1.697873,0.581082,1.166525,1.556186,0.690633
-1.096352,0.029301,-0.820573,1.294255,-0.295013,0.43559,-0.465186,0.441757,-0.284695,-0.262456,0.299987,1.166525,1.556186,0.4387
-0.686745,-0.528299,-0.437087,-0.511099,0.54467,1.221366,-2.824835,0.235977,-0.390113,-1.433029,-0.357575,1.16796,1.556186,0.2336
-0.574274,-0.139195,-0.267902,-0.140916,-0.221729,1.42349,-2.028099,-0.44241,-0.786511,-1.547729,-0.834433,1.16796,1.577325,0.060767
-0.475403,-0.267738,-0.121275,-0.306075,-0.623911,-1.236241,0.612352,0.234563,0.120334,0.875432,0.37026,1.169395,1.577325,0.23705
-0.168329,1.266094,-0.358134,-0.410485,-0.837585,1.563723,-0.28906,-0.17948,-1.230994,-1.592576,-1.42674,1.17083,1.577325,0.048083
0.590201,-0.536984,-0.042322,-0.186477,0.688149,-0.644755,0.941991,0.363403,0.902649,0.967405,-0.277262,1.17083,1.577325,0.49745
0.646176,-0.396281,-0.222786,-0.503506,0.848404,-0.76031,0.971494,0.078865,0.994504,1.128549,0.360221,1.172265,1.577325,0.563667
0.841824,-0.695057,0.036631,0.064108,-0.190826,0.43559,0.317771,-0.271385,-0.170646,-0.121075,0.234732,1.1737,1.577325,0.300117
-0.728072,1.379004,-0.470924,-0.961014,-0.474693,0.549578,0.298713,0.381376,-0.552248,-0.382554,-0.051382,1.1737,1.577325,0.060444
0.922908,-2.214298,-0.594993,-2.25001,0.955241,-0.28242,-2.270342,0.601696,0.78675,0.109239,1.163852,1.175136,1.577325,0.437
-1.345359,1.757685,-1.271733,0.352661,0.411786,-0.772845,-0.342398,0.699638,0.339801,0.410243,-1.175762,1.175136,1.598464,0.470617
-0.802879,0.157844,-0.617551,0.920275,-0.498091,-0.392883,-0.390735,-0.091817,-0.141055,0.25518,0.631277,1.176571,1.598464,0.391183
-1.112046,0.249909,-1.181501,-0.752193,0.470944,-0.772453,-0.289615,-0.59825,0.775653,0.847308,0.15442,1.178006,1.598464,0.485883
-0.846298,0.750185,-0.640109,1.182251,0.165002,-0.762269,-0.024592,-0.692355,0.52228,0.785739,0.159439,1.178006,1.598464,0.407767
0.005348,-1.016415,-1.181501,2.809157,1.042653,-2.135223,-0.5013,-1.073624,1.682498,1.897783,0.591121,1.179441,1.598464,0.57305
-0.21698,0.065779,-0.448366,2.277612,0.163678,0.846497,-1.304703,-2.837798,-0.104682,-0.55966,0.15442,1.180876,1.598464,-0.17037
0.180595,0.506995,0.453954,-0.573745,0.863856,0.631446,-0.644646,-0.092584,0.437205,-0.033662,-0.046363,1.180876,1.598464,0.494117
-0.696162,-1.523639,-0.561156,-0.190274,1.286346,-0.204469,-0.920781,-0.877133,1.082661,0.540983,0.641316,1.182311,1.598464,0.424083
-1.047701,0.69981,-0.707783,-0.330754,-0.098557,0.548012,-0.60242,-1.352911,-0.310587,-0.166682,0.003833,1.182311,1.619604,0.23385
-1.257997,0.878728,-0.798015,-0.249123,2.250967,-0.982803,-0.510746,-1.082307,1.740447,1.0685,0.174498,1.183746,1.619604,0.429467
0.254879,0.632064,0.217095,0.08499,-0.102972,0.452042,1.358861,-0.833917,0.109237,0.210334,-0.959922,1.185181,1.619604,0.203017
-0.364501,2.601901,-0.211507,-0.07827,-1.520104,0.478678,1.002274,1.409468,-1.68904,-1.223238,-0.141734,1.185181,1.619604,-0.10315
-0.701393,0.468779,-0.786736,1.049364,-0.09944,-0.849229,-0.54686,-0.228472,0.371242,0.607872,0.49073,1.186616,1.619604,0.2646
2.601615,3.791793,1.311158,-0.668664,-0.630092,1.168485,-0.250167,0.974685,-1.048515,-1.254402,-1.818265,1.188051,1.619604,-0.187417
-0.567473,-1.494109,-0.313018,-0.755989,1.232045,-0.050134,-1.86753,-0.241336,0.916211,0.262021,0.924419,1.188051,1.619604,0.4615
0.90303,-0.542195,-0.313018,-0.24153,2.612976,0.106159,-1.337484,-2.373329,1.593724,0.284825,0.435515,1.189486,1.619604,0.43285
-0.492666,0.588637,-0.865689,0.198893,-1.423421,0.137105,1.260463,0.404398,-1.27723,-0.840901,0.109244,1.190921,1.640743,0.050333
-0.652742,-0.967777,-0.640109,0.041328,0.501406,-0.665515,0.241208,-0.47668,0.926691,0.883793,0.49073,1.190921,1.640743,0.481883
-0.22535,0.597322,-0.978479,0.63362,0.219304,-1.154373,0.166424,0.103704,0.668386,1.017573,-0.372634,1.192356,1.640743,0.413367
0.274234,0.331551,-0.358134,0.20269,0.501847,-0.258134,-0.556305,0.884416,0.449535,0.268862,0.069087,1.192356,1.640743,0.245067
-0.317943,-0.281635,0.014073,0.179909,0.747748,0.580915,-1.474718,-1.216398,0.274454,-0.08687,0.576062,1.193791,1.640743,0.4153
0.119389,1.26262,0.070468,-1.095798,-0.75238,1.771723,0.501731,-0.335401,-1.444913,-1.691923,0.37026,1.195226,1.640743,-0.389315
1.486313,0.939525,0.600581,0.109669,-0.408031,1.238993,-0.351843,-0.842197,-0.828431,-1.043091,-0.362595,1.195226,1.640743,0.10695
2.978264,-0.021074,-0.166391,0.882307,0.615747,0.066205,-1.331928,0.193569,0.416245,0.04767,-0.267223,1.196661,1.640743,0.173056
-0.151066,1.271305,0.228374,-0.902164,-0.977532,1.662043,0.395722,1.020728,-1.4893,-1.865152,-1.848383,1.198096,1.661882,0.03695
0.066031,-1.061579,-0.651388,0.109669,0.73936,-0.649063,-0.138491,-0.842399,0.918677,0.892154,0.698539,1.198096,1.661882,0.631967
-0.890764,-1.19707,-1.057432,0.13245,1.862911,0.613428,-1.930313,-0.495461,1.037658,0.068193,0.244772,1.199531,1.661882,0.54435
-0.544979,-1.688661,-0.707783,0.054616,0.938023,-0.627911,-1.222474,0.133592,1.008067,0.672482,1.218565,1.199531,1.661882,0.6127
1.216904,-1.773777,-0.640109,-1.08251,0.829421,-0.916212,-1.161357,0.571606,1.062934,0.804741,0.954537,1.200966,1.661882,0.6538
0.742431,0.34371,0.668255,0.280523,-0.817719,-0.468092,-0.150159,0.784858,-0.313669,0.287865,0.515827,1.202401,1.661882,-0.014817
-0.023947,-1.542747,-0.572435,-0.302278,1.704422,0.135146,-0.476298,0.649153,1.133213,0.31979,0.405397,1.202401,1.661882,0.532233
0.574508,-0.79407,-0.098717,0.663994,0.965836,0.512366,-1.023568,-0.099774,0.505635,-0.143118,0.189556,1.203836,1.683021,0.263433
-1.061826,-1.844997,-0.786736,-0.843315,0.570276,0.466143,-0.635201,-1.639266,0.523513,0.131282,1.008748,1.205271,1.683021,0.46615
-0.720748,0.531314,0.296048,-0.69714,-0.059708,0.170792,-1.206917,0.252132,-0.067693,-0.28754,0.390339,1.205271,1.683021,0.315333
-0.897041,-0.352855,0.307327,-0.962912,-0.02439,-0.562887,0.029857,0.672982,0.398983,0.65804,0.871212,1.206706,1.683021,0.347783
-0.493189,-0.60473,1.029183,-0.127628,-0.766949,0.768546,-0.54686,0.292521,-0.779729,-0.768691,0.400378,1.206706,1.683021,0.140717
-0.20024,0.461831,-0.346855,-0.70853,0.941114,0.004706,-0.418515,-0.671959,0.792915,0.430766,0.510808,1.208141,1.683021,0.363833
-0.060565,-0.63426,-0.380692,-1.095798,1.113289,0.103417,-1.022456,0.581502,0.829904,0.358556,-0.056402,1.209576,1.683021,0.405583
2.222873,-1.148432,-0.121275,1.592299,1.696917,-0.62987,-1.096352,-0.493239,1.525295,0.72417,0.069087,1.209576,1.683021,0.458533
-1.090597,-1.617441,-1.125106,1.368291,2.904348,-1.867643,-0.677427,-1.524159,2.784767,1.919066,0.666414,1.211011,1.70416,0.474533
-0.674714,-0.707217,-0.222786,-1.39764,-0.019092,-0.383874,-0.287948,-0.786057,0.363227,0.485494,0.450573,1.212446,1.70416,0.479533
0.428556,-0.901769,-0.820573,-1.243871,0.528777,-0.827293,-0.790214,-1.560508,0.828671,0.879232,0.621238,1.212446,1.70416,0.4406
-0.011392,0.508732,0.352443,-0.824331,-0.275147,0.356856,-1.326927,-0.225523,-0.374701,-0.666075,0.535906,1.213881,1.70416,0.305333
1.153606,-1.021626,1.615691,0.05082,3.275187,0.519025,-0.843552,-3.072052,2.070265,0.308388,-1.20086,1.213881,1.70416,0.145017
0.39403,-2.20127,-0.673946,-0.023217,1.079737,0.051319,-1.24192,0.181452,0.789216,0.207293,0.859667,1.215316,1.70416,0.373433
-0.092999,-0.238208,-0.876968,-1.150851,2.12294,-0.837869,-0.783547,1.218026,1.807643,1.103466,0.530886,1.216752,1.70416,0.6062
-0.727026,-1.487161,-0.865689,0.047023,1.001154,-0.324333,-1.56417,1.570417,1.044439,0.561506,0.964074,1.216752,1.70416,0.546333
0.236569,-0.259053,0.27349,1.653047,1.148606,-0.934231,-0.286837,-1.223264,1.380422,1.321618,0.284928,1.218187,1.725299,0.309983
2.617308,-1.217915,-0.493482,-0.080168,-0.329007,-0.693327,-0.821884,0.077654,0.429807,0.680083,0.460612,1.219622,1.725299,0.51425
-0.778815,-0.470975,-0.256623,-0.076371,2.559999,-1.052528,-0.241278,-1.011829,2.141776,1.510886,0.616219,1.219622,1.725299,0.51245
0.297252,-0.323324,1.243484,-0.047896,0.195023,-0.63222,-0.137935,-1.804456,0.37679,0.569867,0.074107,1.221057,1.725299,0.287883
-0.13328,-1.077213,-0.143833,-1.450794,1.107549,-1.064671,0.689392,-0.11712,1.269455,1.33454,0.430495,1.222492,1.725299,0.478267
0.897798,0.604271,0.453954,0.005259,-0.387723,0.826128,-0.860776,-0.528781,-0.449912,-0.589304,0.475671,1.222492,1.725299,0.1178
-0.560672,-1.210967,-0.583714,1.096824,0.690798,-0.868423,-0.974675,0.562115,0.990189,1.028975,0.445554,1.223927,1.725299,0.442133
0.415478,-0.121824,-0.662667,0.181807,0.249765,-0.356846,-0.955784,0.158633,0.538925,0.414044,0.748735,1.223927,1.746438,0.641117
0.736676,-0.672475,0.702092,1.102519,-0.465422,-0.809274,-0.359066,-0.156903,0.247945,0.581269,0.80395,1.225362,1.746438,0.128983
0.879489,-0.476187,0.262211,-0.84901,0.048453,-1.202554,-0.237389,-0.517271,0.726951,1.059379,0.59614,1.226797,1.746438,0.31205
3.156127,-1.400308,-0.730341,1.713795,0.88902,-0.616551,-1.055237,0.645114,1.01978,0.832106,0.666414,1.226797,1.746438,0.519317
-0.879778,-2.390263,-1.125106,0.479852,1.731352,0.079131,-2.0431,0.712361,1.084511,0.196652,0.894804,1.228232,1.746438,0.528367
-1.262182,-0.467501,-0.008485,0.546295,2.833713,-0.250691,-1.154135,1.739443,1.496937,0.607112,-1.471916,1.229667,1.746438,-0.079783
-0.177222,-0.241682,-0.640109,3.853263,0.882398,0.269895,-0.807438,0.106935,0.691812,0.155606,-0.533259,1.229667,1.746438,0.21035
0.980975,0.503521,-1.316849,-1.057831,-1.651663,-0.035249,0.869541,-0.027357,-1.891862,-1.562932,0.184537,1.231102,1.746438,-0.110517
-0.702962,-0.903506,-0.031043,-0.161798,-0.444673,1.486556,0.663973,0.72892,-0.777263,-0.916152,-0.879609,1.231102,1.767578,-0.010967
-1.27683,-2.048234,-1.068711,-1.215396,0.824565,-0.634962,-1.519722,-0.90379,1.311992,0.900516,1.213044,1.232537,1.767578,0.6062
-0.731734,-0.295531,-0.437087,-0.027014,-1.772185,0.491997,1.661665,1.49489,-1.919604,-1.461305,0.350182,1.233972,1.767578,0.098633
-0.970279,-0.741958,0.138142,0.20269,0.713313,1.017284,-1.495831,-0.279988,0.046356,-0.479088,0.576062,1.233972,1.767578,0.456933
-0.680468,-1.044208,0.070468,-0.746497,0.429445,0.177451,-1.256921,0.430448,0.342267,0.133563,0.758272,1.235407,1.767578,0.251133
-1.411796,-0.474449,-0.40325,-0.759786,1.664248,-0.943632,-0.051817,0.405811,1.51913,1.304135,0.425475,1.236842,1.767578,0.667983
-0.49162,0.590374,-0.831852,0.081194,-0.951044,-0.182142,-0.516302,0.833123,-0.531287,-0.092951,0.611199,1.236842,1.767578,0.2528
0.401877,0.863094,-0.888247,0.001462,-0.517516,0.044269,-0.139602,-0.065726,-0.382099,-0.316424,-0.568396,1.238277,1.788717,0.231667
-0.419429,0.064042,-0.538598,-0.683851,-0.071186,0.083048,0.08375,-0.787067,0.201093,0.295466,0.15442,1.238277,1.788717,0.4716
-1.415981,-1.975278,-1.102548,0.229267,-0.031895,-1.566847,-1.978095,1.60717,0.85333,1.106506,1.079022,1.239712,1.788717,0.512633
-1.285723,-1.485424,-1.170222,1.432836,-0.40185,-1.244702,-0.700206,1.339798,0.3996,0.917998,1.064465,1.241147,1.788717,0.642983
-0.770445,-1.537536,-1.30557,-0.511099,-0.399201,-1.387873,-1.525833,1.44602,0.479126,0.957524,1.141264,1.241147,1.788717,0.534483
1.105479,-1.240497,-0.425808,0.7741,-0.350198,0.87705,0.154868,0.294742,-0.462241,-0.582463,-0.924785,1.242582,1.788717,0.3536
-0.472787,-0.486609,-0.786736,-0.330754,-1.023004,0.627138,1.388308,0.649354,-0.838912,-0.484409,0.013872,1.244017,1.788717,0.0108
-0.55021,-0.851394,0.307327,1.074043,0.292147,-0.64828,-0.406292,-0.6243,0.593791,0.712768,0.743213,1.244017,1.788717,0.022767
1.471143,0.741499,0.250932,0.308998,0.050661,0.388976,0.095418,-1.018897,-0.173112,-0.191765,0.224693,1.245452,1.809856,0.1616
0.611649,-0.234734,0.702092,0.020446,0.451078,0.481029,-1.295813,2.220875,0.132047,-0.257895,0.25983,1.246887,1.809856,0.181417
0.013718,-0.755855,-0.696504,0.831051,0.327906,-0.765402,-0.674093,-1.049996,0.738665,0.757615,0.59614,1.246887,1.809856,0.405817
-0.298587,-0.646419,-1.001037,-1.70138,2.445216,-0.285162,-1.61973,0.232544,1.737365,0.854149,0.365241,1.248322,1.809856,0.583317
-0.701393,-1.13801,-1.001037,-0.355432,1.795807,0.076781,-1.295258,0.898956,1.173284,0.346394,0.545945,1.248322,1.809856,0.45745
0.831362,-1.874528,-0.62883,-0.581339,0.393686,-0.21152,-2.357572,-0.145837,0.77442,0.270383,0.611199,1.249757,1.809856,0.4249
0.384613,0.915206,-0.425808,-0.651579,-0.589035,0.400727,-0.697984,0.018282,-0.589853,-0.577142,0.435515,1.251192,1.809856,0.2704
0.224014,-0.443182,-0.798015,0.603246,0.404723,0.178234,-1.457494,0.134602,0.345966,0.011945,0.475671,1.251192,1.830995,0.394233
0.633621,0.178689,0.814882,-0.254819,2.031996,-0.423045,-1.023012,-1.23013,1.534542,1.019093,0.350182,1.252627,1.830995,0.519433
-0.664774,-1.598333,-0.234065,-1.87603,3.681343,0.365473,-1.828637,-3.451705,1.948818,0.345634,0.360221,1.254062,1.830995,0.408517
-0.667913,1.009008,-0.74162,-0.18268,-0.670266,0.49278,0.288713,-0.685085,-0.739042,-0.577142,0.415436,1.254062,1.830995,0.3926
1.831576,0.001508,-0.786736,0.462767,1.910591,-0.378781,-1.450827,1.246298,1.483374,0.7979,-0.036324,1.255497,1.830995,0.3812
-0.748474,-1.492372,-1.07999,1.573316,1.609505,-1.641555,-1.143022,0.370067,1.771887,1.504805,0.855651,1.255497,1.830995,0.64795
-0.872978,0.510469,0.1607,0.791185,0.006072,1.397245,-1.689181,1.647761,-0.647186,-1.211836,-1.532151,1.256932,1.830995,0.080667
0.965805,-0.040182,0.510349,1.38158,0.188842,0.274204,0.9101,-0.631974,0.193078,0.240738,0.320065,1.258368,1.852134,0.440417
-0.193962,-1.488898,-0.764178,-1.813384,1.369343,-0.09479,-1.221363,0.84847,1.110403,0.438367,1.021297,1.258368,1.852134,0.5597
-0.167806,-1.547958,-0.369413,0.411511,1.565799,-0.480235,0.007077,-1.052016,1.435905,0.918758,0.119283,1.259803,1.852134,0.6515
-1.076473,-1.077213,-1.057432,-0.909758,-0.50074,0.022333,-0.386846,0.075634,-0.157083,0.062872,1.132229,1.261238,1.852134,0.577333
0.248601,-1.29782,-0.51604,0.05082,2.268626,-1.105017,-0.747988,-1.902398,1.886553,1.253968,0.689002,1.261238,1.852134,0.598367
-0.722318,0.819667,-0.955921,-0.205461,-0.961639,-0.350186,-1.258588,1.968447,-0.288394,-0.007818,0.918396,1.262673,1.852134,0.404
0.274757,-0.880924,0.194537,1.220218,-0.019092,-1.171609,0.639465,0.006974,0.475427,1.018333,0.209635,1.262673,1.852134,0.43205
